0	Henry	was	Governor Edwin Washington Edwards's choice for Speaker	0.9481947648689547	0	0	[0, 5)	[6, 9)	[10, 64)	Henry was Governor Edwin Washington Edwards's choice for Speaker .
61	it	netted	domestically	0.22506131975927415	0	0	[60, 62)	[63, 69)	[70, 82)	 " Life Partner " netted overseas in its opening week while it netted domestically by the third week .
61	it	netted by	the third week	0.3497525988439521	0	0	[60, 62)	[63, 69), [83, 85)	[86, 100)	 " Life Partner " netted overseas in its opening week while it netted domestically by the third week .
62	He	also did	the voice of Tommy	0.4978219019954182	0	0	[0, 2)	[3, 11)	[12, 30)	He also did the voice of Tommy in the action game " Prey " .
62	He	also did the voice of Tommy in	the action game	0.45170382506656653	0	0	[0, 2)	[3, 11), [12, 30), [31, 33)	[34, 49)	He also did the voice of Tommy in the action game " Prey " .
63	The film	was shown on	18 July 2009 in Montreal at the Fantasia Festival	0.8797652531099371	0	0	[0, 8)	[9, 12), [19, 24), [25, 27)	[28, 77)	The film was first shown on 18 July 2009 in Montreal at the Fantasia Festival .
63	The film	was shown	first	0.7614217007482424	0	0	[0, 8)	[9, 12), [19, 24)	[13, 18)	The film was first shown on 18 July 2009 in Montreal at the Fantasia Festival .
64	Greece	had expanded	its geographic borders	0.8615585111461579	0	0	[79, 85)	[86, 98)	[99, 121)	The foundations of the University of the Aegean date back to October 1918 when Greece had expanded its geographic borders to the wider Smyrna area after the World War I. 
64	Greece	had expanded its geographic borders to	the wider Smyrna area after	0.9324144673478683	0	0	[79, 85)	[86, 98), [99, 121), [122, 124)	[125, 152)	The foundations of the University of the Aegean date back to October 1918 when Greece had expanded its geographic borders to the wider Smyrna area after the World War I. 
65	These	include	award sculptures for organizations such as the National Air and Space Museum , the PGA Tour , the Georgetown University Lombardi Cancer Center , the World Peace Foundation , and the Shakespeare Guild	0.6975150372385567	0	0	[0, 5)	[6, 13)	[14, 213)	These include award sculptures for organizations such as the National Air and Space Museum , the PGA Tour , the Georgetown University Lombardi Cancer Center , the World Peace Foundation , and the Shakespeare Guild .
66	Argentina	has	an important rugby union football team	0.9383119524695255	0	0	[0, 9)	[10, 13)	[14, 52)	Argentina has an important rugby union football team , " Los Pumas " , with many of its players playing in Europe .
67	They	have competed in	the UEFA Women's Cup and UEFA Women's Champions League	0.6685312386536401	0	0	[0, 4)	[5, 9), [15, 23), [24, 26)	[27, 81)	They have also competed in the UEFA Women's Cup and UEFA Women's Champions League .
68	Finklea	began	his medical career	0.8615585111461579	0	0	[0, 7)	[8, 13)	[14, 32)	Finklea began his medical career as a physician and a professor at a series of medical schools .
69	It	was broadcast on	NBC	0.3929209860966329	0	0	[0, 2)	[3, 6), [13, 22), [23, 25)	[26, 29)	It was later broadcast on NBC on February 26 , 2009 and is now available as a separate DVD as of March 24 , 2009 , It also the televison premiere for Nickelodeon on March 6 , 2011 .
69	It	was broadcast on	February 26	0.3929209860966329	0	0	[0, 2)	[3, 6), [13, 22), [30, 32)	[33, 44)	It was later broadcast on NBC on February 26 , 2009 and is now available as a separate DVD as of March 24 , 2009 , It also the televison premiere for Nickelodeon on March 6 , 2011 .
69	It	was broadcast	later	0.22015391053105568	0	0	[0, 2)	[3, 6), [13, 22)	[7, 12)	It was later broadcast on NBC on February 26 , 2009 and is now available as a separate DVD as of March 24 , 2009 , It also the televison premiere for Nickelodeon on March 6 , 2011 .
69	It	is available as a separate DVD	now	0.1926596387851145	0	0	[0, 2)	[56, 58), [63, 90)	[59, 62)	It was later broadcast on NBC on February 26 , 2009 and is now available as a separate DVD as of March 24 , 2009 , It also the televison premiere for Nickelodeon on March 6 , 2011 .
69	It	is	available as a separate DVD	0.4350456162734456	0	0	[0, 2)	[56, 58)	[63, 90)	It was later broadcast on NBC on February 26 , 2009 and is now available as a separate DVD as of March 24 , 2009 , It also the televison premiere for Nickelodeon on March 6 , 2011 .
70	They	are	adamant on finding out the truth about her	0.4649296389869295	0	0	[0, 4)	[5, 8)	[9, 51)	They are adamant on finding out the truth about her .
71	the air force	was engaged primarily in	immigration patrol	0.9111779447320654	0	0	[21, 34)	[35, 56), [57, 59)	[60, 78)	In its early years , the air force was engaged primarily in immigration patrol , with occasional assistance in emergency relief .
71	the air force	was engaged primarily in immigration patrol In	its early years	0.8909810405519535	0	0	[21, 34)	[0, 46), [47, 71), [72, 78)	[3, 18)	In its early years , the air force was engaged primarily in immigration patrol , with occasional assistance in emergency relief .
72	Sarada	tries to	act normal while planning to escape	0.7567828703482674	0	0	[3, 9)	[10, 15), [16, 18)	[19, 54)	As Sarada tries to act normal while planning to escape , Dileep finds that his father has been locked in and when he saves his father , he realizes that Sarada knows the truth about his deeds .
72	he	saves	his father	0.30899953469486874	0	0	[114, 116)	[117, 122)	[123, 133)	As Sarada tries to act normal while planning to escape , Dileep finds that his father has been locked in and when he saves his father , he realizes that Sarada knows the truth about his deeds .
72	he	realizes that	Sarada knows the truth about his deeds	0.2929110702089528	0	0	[136, 138)	[139, 147), [148, 152)	[153, 191)	As Sarada tries to act normal while planning to escape , Dileep finds that his father has been locked in and when he saves his father , he realizes that Sarada knows the truth about his deeds .
72	he	realizes that Sarada knows the truth about his deeds	when he saves his father	0.3388586609941708	0	0	[136, 138)	[139, 147), [148, 191)	[109, 133)	As Sarada tries to act normal while planning to escape , Dileep finds that his father has been locked in and when he saves his father , he realizes that Sarada knows the truth about his deeds .
72	Dileep	finds that	his father has been locked in and when he saves his father , he realizes that Sarada knows the truth about his deeds	0.7715407053354487	0	0	[57, 63)	[64, 69), [70, 74)	[75, 191)	As Sarada tries to act normal while planning to escape , Dileep finds that his father has been locked in and when he saves his father , he realizes that Sarada knows the truth about his deeds .
72	Dileep finds	his father	has been locked in	0.28512022675862747	0	0	[57, 69)	[75, 85)	[86, 104)	As Sarada tries to act normal while planning to escape , Dileep finds that his father has been locked in and when he saves his father , he realizes that Sarada knows the truth about his deeds .
73	she	wards off	Charlie's advances	0.4978219019954182	0	0	[18, 21)	[22, 31)	[32, 50)	Although at first she wards off Charlie's advances , she comes to see him as the ideal man for her plans .
73	she	wards off Charlie 's advances at	first	0.29886655727758943	0	0	[18, 21)	[9, 27), [28, 41), [42, 50)	[12, 17)	Although at first she wards off Charlie's advances , she comes to see him as the ideal man for her plans .
73	she	comes to	see him as the ideal man for her plans	0.30899953469486874	0	0	[53, 56)	[57, 62), [63, 65)	[66, 104)	Although at first she wards off Charlie's advances , she comes to see him as the ideal man for her plans .
73	she	to see	him	0.2743125465364158	0	0	[53, 56)	[63, 69)	[70, 73)	Although at first she wards off Charlie's advances , she comes to see him as the ideal man for her plans .
73	she	to see him as	the ideal man for her plans	0.2743125465364158	0	0	[53, 56)	[63, 69), [70, 73), [74, 76)	[77, 104)	Although at first she wards off Charlie's advances , she comes to see him as the ideal man for her plans .
74	He	has represented	parts of the city of Rutland in the Vermont House of Representatives	0.6138676038426771	0	0	[0, 2)	[3, 18)	[19, 87)	He has represented parts of the city of Rutland in the Vermont House of Representatives since 2005 and had previously served four terms in the House .
74	He	has represented parts of the city of Rutland in the Vermont House of Representatives since	2005	0.22506131975927415	0	0	[0, 2)	[3, 18), [19, 87), [88, 93)	[94, 98)	He has represented parts of the city of Rutland in the Vermont House of Representatives since 2005 and had previously served four terms in the House .
74	He	had served	four terms	0.3125601471068353	0	0	[0, 2)	[103, 106), [118, 124)	[125, 135)	He has represented parts of the city of Rutland in the Vermont House of Representatives since 2005 and had previously served four terms in the House .
74	He	had served four terms in	the House	0.3536345617184334	0	0	[0, 2)	[103, 106), [118, 124), [125, 135), [136, 138)	[139, 148)	He has represented parts of the city of Rutland in the Vermont House of Representatives since 2005 and had previously served four terms in the House .
74	He	had served four terms	previously	0.1926596387851145	0	0	[0, 2)	[103, 106), [118, 124), [125, 135)	[107, 117)	He has represented parts of the city of Rutland in the Vermont House of Representatives since 2005 and had previously served four terms in the House .
75	co-star Michael Greer	was	himself gay	0.8943717032877142	0	0	[78, 99)	[150, 153)	[154, 165)	According to gay film historian Vito Russo in his book The Celluloid Closet , co-star Michael Greer , who played the flamboyantly gay Malcolm and who was himself gay , tried to work with the screenwriter and director to minimize the negativity of the characterization and present Malcolm in a positive light .
75	co-star Michael Greer	tried to	work with the screenwriter and director to minimize the negativity of the characterization and present Malcolm in a positive light	0.9458510490768892	0	0	[78, 99)	[168, 173), [174, 176)	[177, 307)	According to gay film historian Vito Russo in his book The Celluloid Closet , co-star Michael Greer , who played the flamboyantly gay Malcolm and who was himself gay , tried to work with the screenwriter and director to minimize the negativity of the characterization and present Malcolm in a positive light .
76	Hobbs	acquired	the role of top gymnast , Emily Kmetko , in ABC Family's " Make It or Break It	0.8607333732491365	0	0	[10, 15)	[16, 24)	[25, 103)	In 2009 , Hobbs acquired the role of top gymnast , Emily Kmetko , in ABC Family's " Make It or Break It " .
76	Hobbs	acquired the role of top gymnast , Emily Kmetko , in ABC Family 's " Make It or Break It In	2009	0.8019920579143587	0	0	[10, 15)	[0, 2), [16, 100), [101, 103)	[3, 7)	In 2009 , Hobbs acquired the role of top gymnast , Emily Kmetko , in ABC Family's " Make It or Break It " .
76	Emily Kmetko	Break	It	0.8528181305510196	0	0	[51, 63)	[95, 100)	[101, 103)	In 2009 , Hobbs acquired the role of top gymnast , Emily Kmetko , in ABC Family's " Make It or Break It " .
77	Mya Than Tint	entered	Rangoon University	0.9436221120476838	0	0	[0, 13)	[14, 21)	[22, 40)	Mya Than Tint entered Rangoon University in 1948 , the year Burma gained independence from Great Britain , and received a degree in philosophy , political science and English literature .
77	Mya Than Tint	entered Rangoon University in	1948	0.8306090960787457	0	0	[0, 13)	[14, 21), [22, 40), [41, 43)	[44, 48)	Mya Than Tint entered Rangoon University in 1948 , the year Burma gained independence from Great Britain , and received a degree in philosophy , political science and English literature .
77	Burma	gained	independence	0.9197759696552441	0	0	[60, 65)	[66, 72)	[73, 85)	Mya Than Tint entered Rangoon University in 1948 , the year Burma gained independence from Great Britain , and received a degree in philosophy , political science and English literature .
77	Burma	gained independence from	Great Britain	0.9324144673478683	0	0	[60, 65)	[66, 72), [73, 85), [86, 90)	[91, 104)	Mya Than Tint entered Rangoon University in 1948 , the year Burma gained independence from Great Britain , and received a degree in philosophy , political science and English literature .
77	Burma	gained independence	the year	0.9446577635120826	0	0	[60, 65)	[66, 72), [73, 85)	[51, 59)	Mya Than Tint entered Rangoon University in 1948 , the year Burma gained independence from Great Britain , and received a degree in philosophy , political science and English literature .
77	Mya Than Tint	received	a degree in philosophy , political science and English literature	0.9496374851507858	0	0	[0, 13)	[111, 119)	[120, 185)	Mya Than Tint entered Rangoon University in 1948 , the year Burma gained independence from Great Britain , and received a degree in philosophy , political science and English literature .
78	They	seek	help from a prisoner	0.6155020116081594	0	0	[0, 4)	[5, 9)	[10, 30)	They seek help from a prisoner ( played by Blacky Ko ) .
78	a prisoner	played by	Blacky Ko	0.9045207649554154	0	0	[20, 30)	[33, 39), [40, 42)	[43, 52)	They seek help from a prisoner ( played by Blacky Ko ) .
79	He	trained with	the club	0.45170382506656653	0	0	[0, 2)	[3, 10), [11, 15)	[16, 24)	He trained with the club for one month before being waived on March 1 , 2011 , prior to the start of the MLS season .
79	He	trained with the club for	one month	0.45170382506656653	0	0	[0, 2)	[3, 10), [11, 24), [25, 28)	[29, 38)	He trained with the club for one month before being waived on March 1 , 2011 , prior to the start of the MLS season .
79	He	trained with the club before	being waived on March 1 , 2011 , prior to the start of the MLS season	0.50931417287027	0	0	[0, 2)	[3, 10), [11, 24), [39, 45)	[46, 115)	He trained with the club for one month before being waived on March 1 , 2011 , prior to the start of the MLS season .
80	The twisted creations of two cartoonists	come to	life	0.9320111551042786	0	0	[0, 40)	[41, 45), [46, 48)	[49, 53)	The twisted creations of two cartoonists come to life in this tongue-in-cheek low budget schlocker .
80	The twisted creations of two cartoonists	come to life in	this tongue-in-cheek low budget schlocker	0.9320111551042786	0	0	[0, 40)	[41, 45), [46, 53), [54, 56)	[57, 98)	The twisted creations of two cartoonists come to life in this tongue-in-cheek low budget schlocker .
81	Bryant	committed	suicide	0.9197759696552441	0	0	[0, 6)	[7, 16)	[17, 24)	Bryant committed suicide by falling off a ferry into San Francisco Bay , and drowned .
81	Bryant	by falling	off a ferry	0.9064683704715875	0	0	[0, 6)	[25, 35)	[36, 47)	Bryant committed suicide by falling off a ferry into San Francisco Bay , and drowned .
81	Bryant	by falling into	San Francisco Bay	0.8839105602432714	0	0	[0, 6)	[25, 35), [48, 52)	[53, 70)	Bryant committed suicide by falling off a ferry into San Francisco Bay , and drowned .
82	Dawson	began	his career	0.8615585111461579	0	0	[0, 6)	[7, 12)	[13, 23)	Dawson began his career as an English teacher at Southern University in Baton Rouge , Louisiana , where he remained three years after earning his M .A .
82	Dawson	began his career as	an English teacher at Southern University in Baton Rouge	0.9324144673478683	0	0	[0, 6)	[7, 12), [13, 23), [24, 26)	[27, 83)	Dawson began his career as an English teacher at Southern University in Baton Rouge , Louisiana , where he remained three years after earning his M .A .
82	he	after earning	his M .A	0.31264665573320355	0	0	[104, 106)	[128, 141)	[142, 150)	Dawson began his career as an English teacher at Southern University in Baton Rouge , Louisiana , where he remained three years after earning his M .A .
83	It	relied on	collective work	0.45170382506656653	0	0	[0, 2)	[3, 9), [10, 12)	[13, 28)	It relied on collective work , and gave the amateurs of the time a chance to compensate to some extent for their lack of skill .
83	It	gave	the amateurs of the time	0.41051436014453063	0	0	[0, 2)	[35, 39)	[40, 64)	It relied on collective work , and gave the amateurs of the time a chance to compensate to some extent for their lack of skill .
83	It	gave the amateurs of the time	a chance to compensate to some extent for their lack of skill	0.3774138073928754	0	0	[0, 2)	[35, 39), [40, 64)	[65, 126)	It relied on collective work , and gave the amateurs of the time a chance to compensate to some extent for their lack of skill .
83	the amateurs of the time	to compensate for their lack of skill to	some extent	0.9109231670965847	0	0	[40, 64)	[74, 87), [88, 120), [121, 126)	[91, 102)	It relied on collective work , and gave the amateurs of the time a chance to compensate to some extent for their lack of skill .
83	the amateurs of the time	to compensate for	their lack of skill	0.788510128760177	0	0	[40, 64)	[74, 87), [103, 106)	[107, 126)	It relied on collective work , and gave the amateurs of the time a chance to compensate to some extent for their lack of skill .
84	The University of Sulaimani	is	a public university located in the city of Sulaymaniyah in Kurdistan	0.9751389598371145	0	0	[0, 27)	[28, 30)	[31, 99)	The University of Sulaimani is a public university located in the city of Sulaymaniyah in Kurdistan .
84	a public university	located in	the city of Sulaymaniyah in Kurdistan	0.9250606141558615	0	0	[31, 50)	[51, 58), [59, 61)	[62, 99)	The University of Sulaimani is a public university located in the city of Sulaymaniyah in Kurdistan .
85	Titterton	topped	the year	0.9197759696552441	0	0	[39, 48)	[49, 55)	[56, 64)	An honours year quickly followed , and Titterton topped the year in Physics .
85	Titterton	topped the year in	Physics	0.9324144673478683	0	0	[39, 48)	[49, 55), [56, 64), [65, 67)	[68, 75)	An honours year quickly followed , and Titterton topped the year in Physics .
86	Langley	became	the first President of the General Union of Railway Clerks	0.9567562066335041	0	0	[0, 7)	[8, 14)	[15, 73)	Langley became the first President of the General Union of Railway Clerks in 1897 , although he resigned due to ill health the following year .
86	Langley	became the first President of the General Union of Railway Clerks in	1897	0.8016573080327372	0	0	[0, 7)	[8, 14), [15, 73), [74, 76)	[77, 81)	Langley became the first President of the General Union of Railway Clerks in 1897 , although he resigned due to ill health the following year .
86	he	resigned	due to ill health the following year	0.45170382506656653	0	0	[93, 95)	[96, 104)	[105, 141)	Langley became the first President of the General Union of Railway Clerks in 1897 , although he resigned due to ill health the following year .
87	The post-war era	saw	the creation of New College	0.9424519621637973	0	0	[0, 16)	[17, 20)	[21, 48)	The post-war era saw the creation of New College in 1962 , Innis College in 1964 and Woodsworth College in 1974 , all of them nondenominational .
87	The post-war era	saw the creation of New College in	1962	0.7833813375237394	0	0	[0, 16)	[17, 20), [21, 48), [49, 51)	[52, 56)	The post-war era saw the creation of New College in 1962 , Innis College in 1964 and Woodsworth College in 1974 , all of them nondenominational .
88	The cast	consisted of	some of the most prominent Israeli actors of the time , as well as hundreds of extras	0.9372494423173455	0	0	[0, 8)	[9, 18), [19, 21)	[22, 107)	The cast consisted of some of the most prominent Israeli actors of the time , as well as hundreds of extras .
89	news outlets	reported that	taxpayers were charged for a $600 makeup session for Illinois Governor Rod Blagojevich for his budget speech	0.8824961675290997	0	0	[5, 17)	[18, 26), [27, 31)	[32, 140)	When news outlets reported that taxpayers were charged for a $600 makeup session for Illinois Governor Rod Blagojevich for his budget speech , Bomke said , " He didn't get his money's worth . " 
89	Bomke	said	He didn't get his money's worth	0.7997275130393107	0	0	[143, 148)	[149, 153)	[158, 189)	When news outlets reported that taxpayers were charged for a $600 makeup session for Illinois Governor Rod Blagojevich for his budget speech , Bomke said , " He didn't get his money's worth . " 
89	Bomke	said He did n't get his money 's worth	When news outlets reported that taxpayers were charged for a $600 makeup session for Illinois Governor Rod Blagojevich for his budget speech	0.7665035938924849	0	0	[143, 148)	[149, 153), [158, 189)	[0, 140)	When news outlets reported that taxpayers were charged for a $600 makeup session for Illinois Governor Rod Blagojevich for his budget speech , Bomke said , " He didn't get his money's worth . " 
89	Rod Blagojevich	[is] Governor [of]	Illinois	0.38089450366724514	0	0	[103, 118)	[94, 102)	[85, 93)	When news outlets reported that taxpayers were charged for a $600 makeup session for Illinois Governor Rod Blagojevich for his budget speech , Bomke said , " He didn't get his money's worth . " 
90	She	revealed to	Christina	0.39213989408341976	0	0	[0, 3)	[10, 18), [19, 21)	[22, 31)	She later revealed to Christina the late Sommers was a friend of her family and her father had appealed to Fey for help in getting Amanda a job at " MODE " after her career as an actress didn't pan out .
90	She	revealed to Christina	the late Sommers was a friend of her family and her father	0.35961707539465604	0	0	[0, 3)	[10, 18), [19, 31)	[32, 90)	She later revealed to Christina the late Sommers was a friend of her family and her father had appealed to Fey for help in getting Amanda a job at " MODE " after her career as an actress didn't pan out .
90	She	revealed to Christina	later	0.25239008486941794	0	0	[0, 3)	[10, 18), [19, 31)	[4, 9)	She later revealed to Christina the late Sommers was a friend of her family and her father had appealed to Fey for help in getting Amanda a job at " MODE " after her career as an actress didn't pan out .
90	the late Sommers	was a friend of	her family	0.3853208301752743	0	0	[32, 48)	[49, 64)	[65, 75)	She later revealed to Christina the late Sommers was a friend of her family and her father had appealed to Fey for help in getting Amanda a job at " MODE " after her career as an actress didn't pan out .
91	he	was forced to	requisition not only the public treasury of Gades but also the wealth from its temples	0.46321337686369213	0	0	[3, 5)	[6, 16), [17, 19)	[20, 106)	So he was forced to requisition not only the public treasury of Gades but also the wealth from its temples .
91	he	to requisition	not only the public treasury of Gades but also the wealth from its temples	0.4217817445622922	0	0	[3, 5)	[17, 31)	[32, 106)	So he was forced to requisition not only the public treasury of Gades but also the wealth from its temples .
92	He	told	the " Washington Post	0.46116813870525963	0	0	[0, 2)	[8, 12)	[13, 34)	He also told the " Washington Post " that the Iraqis warned the Zarqawi operatives that the Jordanians knew where they were .
92	He	told the " Washington Post that	the Iraqis warned the Zarqawi operatives that the Jordanians knew where they were	0.11810977816711743	0	0	[0, 2)	[8, 12), [13, 34), [37, 41)	[42, 123)	He also told the " Washington Post " that the Iraqis warned the Zarqawi operatives that the Jordanians knew where they were .
92	He told the Iraqis warned the Jordanians knew	they	were	0.2658392749347332	0	0	[0, 107)	[114, 118)	[119, 123)	He also told the " Washington Post " that the Iraqis warned the Zarqawi operatives that the Jordanians knew where they were .
93	he	was for	a time depot manager at Columbus	0.4978219019954182	0	0	[53, 55)	[56, 59), [60, 63)	[64, 96)	During the Punitive Expedition into Mexico in 1916 , he was for a time depot manager at Columbus , New Mexico , the main logistical base of the expedition .
93	he	was for a time depot manager at Columbus During	the Punitive Expedition into Mexico in 1916	0.5926659981335703	0	0	[53, 55)	[0, 6), [56, 87), [88, 96)	[7, 50)	During the Punitive Expedition into Mexico in 1916 , he was for a time depot manager at Columbus , New Mexico , the main logistical base of the expedition .
94	Leonard Maltin	gives	the film	0.9266232318014763	0	0	[30, 44)	[45, 50)	[51, 59)	In his " 2006 Movie Guide " , Leonard Maltin gives the film 3 .5 stars ( out of four ) and calls it " probably Malle's best early film . " 
94	Leonard Maltin	gives the film	 out of four	0.9266232318014763	0	0	[30, 44)	[45, 50), [51, 59)	[60, 84)	In his " 2006 Movie Guide " , Leonard Maltin gives the film 3 .5 stars ( out of four ) and calls it " probably Malle's best early film . " 
94	Leonard Maltin	gives the film In	his " 2006 Movie Guide	0.9236999883878113	0	0	[30, 44)	[0, 2), [45, 54), [55, 59)	[3, 25)	In his " 2006 Movie Guide " , Leonard Maltin gives the film 3 .5 stars ( out of four ) and calls it " probably Malle's best early film . " 
94	Leonard Maltin	calls	it	0.8848887142327476	0	0	[30, 44)	[91, 96)	[97, 99)	In his " 2006 Movie Guide " , Leonard Maltin gives the film 3 .5 stars ( out of four ) and calls it " probably Malle's best early film . " 
94	Leonard Maltin	calls it	probably Malle's best early film	0.9145753898316359	0	0	[30, 44)	[91, 96), [97, 99)	[102, 134)	In his " 2006 Movie Guide " , Leonard Maltin gives the film 3 .5 stars ( out of four ) and calls it " probably Malle's best early film . " 
94	Leonard Maltin	calls it In	his " 2006 Movie Guide	0.9236999883878113	0	0	[30, 44)	[0, 2), [91, 96), [97, 99)	[3, 25)	In his " 2006 Movie Guide " , Leonard Maltin gives the film 3 .5 stars ( out of four ) and calls it " probably Malle's best early film . " 
95	They	made	their first division debut against Club America in the Estadio Azteca	0.6264169087396353	0	0	[0, 4)	[5, 9)	[10, 79)	They made their first division debut against Club America in the Estadio Azteca in a memorbla match , coming back from 2-0 to win 3-2 .
95	They	made in	a memorbla match	0.5110386281769846	0	0	[0, 4)	[5, 9), [80, 82)	[83, 99)	They made their first division debut against Club America in the Estadio Azteca in a memorbla match , coming back from 2-0 to win 3-2 .
95	They	coming	back from 2-0 to win 3-2	0.5750411108691293	0	0	[0, 4)	[102, 108)	[109, 133)	They made their first division debut against Club America in the Estadio Azteca in a memorbla match , coming back from 2-0 to win 3-2 .
96	befriends Obree	results in	Obree coming up with a daring idea	0.9277724913494431	0	0	[52, 67)	[76, 83), [84, 86)	[87, 121)	An ex-minister turned boatyard owner Baxter ( Cox ) befriends Obree , which results in Obree coming up with a daring idea - he 's going to try and beat the hour record .
96	he	to beat	the hour record	0.3125601471068353	0	0	[124, 126)	[136, 138), [147, 151)	[152, 167)	An ex-minister turned boatyard owner Baxter ( Cox ) befriends Obree , which results in Obree coming up with a daring idea - he 's going to try and beat the hour record .
96	Obree	coming up with	a daring idea	0.9197759696552441	0	0	[87, 92)	[93, 102), [103, 107)	[108, 121)	An ex-minister turned boatyard owner Baxter ( Cox ) befriends Obree , which results in Obree coming up with a daring idea - he 's going to try and beat the hour record .
97	Ronald Squire	was	an English character actor	0.9445721975409912	0	0	[0, 13)	[51, 54)	[55, 81)	Ronald Squire ( 25 March 1886 - 16 November 1958 ) was an English character actor .
98	Casanova Brown	is	a 1944 film starring Gary Cooper , Teresa Wright , and Frank Morgan	0.9647009540301618	0	0	[3, 17)	[20, 22)	[23, 90)	 " Casanova Brown " is a 1944 film starring Gary Cooper , Teresa Wright , and Frank Morgan .
98	a 1944 film	starring	Gary Cooper , Teresa Wright , and Frank Morgan	0.9250606141558615	0	0	[23, 34)	[35, 43)	[44, 90)	 " Casanova Brown " is a 1944 film starring Gary Cooper , Teresa Wright , and Frank Morgan .
99	Macher	had informed	the local fire brigade	0.9197759696552441	0	0	[21, 27)	[28, 40)	[41, 63)	The same day , after Macher had informed the local fire brigade , the south-east tower , the least important tower of the large castle , was blown up .
100	he	sponsored	successful bills	0.3880890333449538	0	0	[27, 29)	[30, 39)	[40, 56)	While in the legislature , he sponsored successful bills to encourage state purchasing of " environmentally preferable " products , to allow Colorado State University to require graduate student health insurance , and to create licensing standards for hemodialysis technicians .
100	he	sponsored successful bills in	the legislature	0.4820971422465561	0	0	[27, 29)	[6, 8), [30, 50), [51, 56)	[9, 24)	While in the legislature , he sponsored successful bills to encourage state purchasing of " environmentally preferable " products , to allow Colorado State University to require graduate student health insurance , and to create licensing standards for hemodialysis technicians .
101	the rivalry between the Soviet armies to capture the city centre	was becoming	intense	0.8868079215720444	0	0	[7, 71)	[72, 84)	[85, 92)	Indeed the rivalry between the Soviet armies to capture the city centre was becoming intense .
102	Jerry Goldsmith	won	the BMI Film & TV Award	0.9527410621066101	0	0	[0, 15)	[16, 19)	[20, 43)	Jerry Goldsmith won the BMI Film & TV Award for his original score , and Morgan Freeman was nominated for the NAACP Image Award for Outstanding Actor in a Motion Picture but lost to Denzel Washington for " Training Day " .
102	Morgan Freeman	was nominated for	the NAACP Image Award	0.9382554258342916	0	0	[73, 87)	[88, 101), [102, 105)	[106, 127)	Jerry Goldsmith won the BMI Film & TV Award for his original score , and Morgan Freeman was nominated for the NAACP Image Award for Outstanding Actor in a Motion Picture but lost to Denzel Washington for " Training Day " .
102	Morgan Freeman	was nominated for the NAACP Image Award for	Outstanding Actor in a Motion Picture	0.9527410621066101	0	0	[73, 87)	[88, 101), [102, 127), [128, 131)	[132, 169)	Jerry Goldsmith won the BMI Film & TV Award for his original score , and Morgan Freeman was nominated for the NAACP Image Award for Outstanding Actor in a Motion Picture but lost to Denzel Washington for " Training Day " .
102	Award	[is] Image [of]	NAACP	0.38089450366724514	0	0	[122, 127)	[116, 121)	[110, 115)	Jerry Goldsmith won the BMI Film & TV Award for his original score , and Morgan Freeman was nominated for the NAACP Image Award for Outstanding Actor in a Motion Picture but lost to Denzel Washington for " Training Day " .
103	any active player	can activate	their Overdrive to bring failed players back into the song ,	0.899293834651025	0	0	[10, 27)	[28, 40)	[41, 101)	However , any active player can activate their Overdrive to bring failed players back into the song , " saving " the band member .
104	The film's writer	was nominated for	a Filmfare Award for Best Story	0.9199569125504766	0	0	[0, 17)	[30, 43), [44, 47)	[48, 79)	The film's writer Aseem Arora was nominated for a Filmfare Award for Best Story .
105	Ten Heuvel	is	the older brother of Arturo	0.9527410621066101	0	0	[0, 10)	[11, 13)	[14, 41)	Ten Heuvel is the older brother of Arturo ten Heuvel .
106	Soubry	graduated from the University of Birmingham in	law	0.9176583691170586	0	0	[0, 6)	[7, 16), [17, 46), [47, 57)	[20, 23)	Soubry graduated in law from the University of Birmingham in 1979 .
106	Soubry	graduated from	the University of Birmingham	0.9000738595917936	0	0	[0, 6)	[7, 16), [24, 28)	[29, 57)	Soubry graduated in law from the University of Birmingham in 1979 .
106	Soubry	graduated from the University of Birmingham in	1979	0.7251886467849957	0	0	[0, 6)	[7, 16), [24, 57), [58, 60)	[61, 65)	Soubry graduated in law from the University of Birmingham in 1979 .
107	the Dorados	remained in	the LMB Northern Division	0.9382554258342916	0	0	[54, 65)	[66, 74), [75, 77)	[78, 103)	As the Liga's most northwesterly city after Tijuana , the Dorados remained in the LMB Northern Division in 2007 .
107	the Dorados	remained in	2007	0.7440220930148851	0	0	[54, 65)	[66, 74), [104, 106)	[107, 111)	As the Liga's most northwesterly city after Tijuana , the Dorados remained in the LMB Northern Division in 2007 .
108	He	played	one game	0.45170382506656653	0	0	[0, 2)	[3, 9)	[10, 18)	He played one game for West Ham in the Premier League , as a substitute during the latter stages of the 1996-97 season .
108	He	played one game in	the Premier League	0.3929209860966329	0	0	[0, 2)	[3, 9), [10, 18), [32, 34)	[35, 53)	He played one game for West Ham in the Premier League , as a substitute during the latter stages of the 1996-97 season .
109	He	was	Captain of the Atheists team	0.5129232809985469	0	0	[0, 2)	[3, 6)	[7, 35)	He was Captain of the Atheists team on CBC Test the Nation : IQ broadcast live on January 24 , 2010 .
109	He	was Captain of	the Atheists team	0.8847999636040884	0	0	[0, 2)	[3, 17)	[18, 35)	He was Captain of the Atheists team on CBC Test the Nation : IQ broadcast live on January 24 , 2010 .
